#TYPE System.Management.Automation.PSCustomObject
"Folder Name","Group/User","Permissions"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\130","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\130\Shared","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\130\Shared","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\130\Shared","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\130\Shared","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\130\Shared","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\130\Shared","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\130\Shared","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\130\Shared\en","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\130\Shared\en","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\130\Shared\en","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\130\Shared\en","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\130\Shared\en","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\130\Shared\en","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\130\Shared\en","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res\1028","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res\1028","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res\1028","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res\1028","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res\1028","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res\1028","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res\1028","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res\1029","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res\1029","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res\1029","NT AUTHORITY\SYSTEM","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res\1029","CREATOR OWNER","268435456"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res\1029","BUILTIN\Users","ReadAndExecute, Synchronize"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res\1029","BUILTIN\Users","AppendData"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res\1029","BUILTIN\Users","CreateFiles"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res\1030","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res\1030","BUILTIN\Administrators","FullControl"
"\\CRDBTAFINT02\e$\Software\mssql2016x64dev\1033_ENU_LP\x64\Setup\sql_engine_core_inst_loc_msi\PFiles\SqlServr\MSSQL.X\MSSQL\Binn\Res\1030","NT AUTHORITY\SYSTEM","FullControl"
